Date,T (degC)
2014-03-11,6.205416666666667
2014-03-12,5.639166666666667
2014-03-13,7.880416666666665
2014-03-14,7.789583333333334
2014-03-15,8.078333333333335
2014-03-16,9.65708333333333
2014-03-17,10.119583333333333
2014-03-18,9.97625
2014-03-19,10.153749999999997
2014-03-20,15.131891891891891
2014-03-21,15.66780487804878
2014-03-22,9.078333333333337
2014-03-23,6.250416666666666
2014-03-24,4.4195833333333345
2014-03-25,2.9258333333333333
2014-03-26,3.9733333333333327
2014-03-27,8.017083333333334
2014-03-28,5.605416666666666
2014-03-29,9.113333333333333
2014-03-30,10.330416666666666
2014-03-31,10.58125
2014-04-01,11.463333333333333
2014-04-02,13.908333333333333
2014-04-03,14.419583333333335
2014-04-04,12.882083333333336
2014-04-05,11.357083333333335
2014-04-06,13.295416666666668
2014-04-07,14.886666666666665
2014-04-08,12.97125
2014-04-09,8.273750000000001
2014-04-10,9.152083333333334
2014-04-11,10.187499999999998
2014-04-12,11.48875
2014-04-13,11.811666666666666
2014-04-14,7.15625
2014-04-15,4.9175
2014-04-16,6.062083333333334
2014-04-17,6.957916666666666
2014-04-18,5.881666666666668
2014-04-19,7.245833333333333
2014-04-20,13.394999999999998
2014-04-21,10.941249999999998
2014-04-22,13.457083333333335
2014-04-23,13.890416666666665
2014-04-24,13.0725
2014-04-25,15.059583333333334
2014-04-26,15.261666666666672
2014-04-27,12.784583333333332
2014-04-28,13.047083333333333
2014-04-29,13.802083333333336
2014-04-30,14.154583333333333
2014-05-01,12.347916666666668
2014-05-02,7.1729166666666675
2014-05-03,6.800833333333336
2014-05-04,6.521666666666667
2014-05-05,9.28625
2014-05-06,13.908333333333333
2014-05-07,14.625833333333327
2014-05-08,12.986666666666665
2014-05-09,14.252083333333335
2014-05-10,11.370833333333335
2014-05-11,10.885833333333332
2014-05-12,10.955
2014-05-13,9.680833333333334
2014-05-14,8.61916666666667
2014-05-15,9.218333333333335
2014-05-16,11.892083333333336
2014-05-17,12.7625
2014-05-18,10.904166666666667
2014-05-19,15.540416666666665
2014-05-20,18.981666666666666
2014-05-21,21.05375
2014-05-22,22.68166666666666
2014-05-23,17.06458333333333
2014-05-24,15.181666666666667
2014-05-25,15.744166666666665
2014-05-26,18.40375
2014-05-27,15.91625
2014-05-28,11.180416666666664
2014-05-29,8.37375
2014-05-30,11.632083333333332
2014-05-31,13.649166666666664
2014-06-01,13.184583333333334
2014-06-02,14.188333333333334
2014-06-03,15.296666666666667
2014-06-04,16.59208333333333
2014-06-05,15.18333333333333
2014-06-06,17.565833333333334
2014-06-07,21.767916666666668
2014-06-08,25.555
2014-06-09,24.48833333333334
2014-06-10,24.84541666666666
2014-06-11,21.430833333333336
2014-06-12,18.9075
2014-06-13,16.60291666666667
2014-06-14,13.842916666666667
2014-06-15,14.419166666666667
2014-06-16,14.222499999999995
2014-06-17,15.397916666666672
2014-06-18,16.934166666666666
2014-06-19,14.161666666666665
2014-06-20,13.632083333333336
2014-06-21,14.116666666666667
2014-06-22,15.291666666666664
2014-06-23,14.832499999999998
2014-06-24,15.07
2014-06-25,12.165416666666667
2014-06-26,13.537916666666668
2014-06-27,16.937083333333334
2014-06-28,17.97541666666667
2014-06-29,15.858333333333334
2014-06-30,14.780416666666667
2014-07-01,15.142083333333336
2014-07-02,16.0925
2014-07-03,19.1125
2014-07-04,23.478750000000005
2014-07-05,22.57041666666667
2014-07-06,24.21458333333333
2014-07-07,21.44125
2014-07-08,17.901666666666667
2014-07-09,14.563749999999995
2014-07-10,15.950416666666666
2014-07-11,17.479583333333334
2014-07-12,16.842916666666667
2014-07-13,15.800000000000002
2014-07-14,20.390833333333333
2014-07-15,20.999583333333334
2014-07-16,20.92416666666666
2014-07-17,22.622083333333336
2014-07-18,23.136250000000004
2014-07-19,25.646249999999995
2014-07-20,25.904166666666665
2014-07-21,21.319166666666664
2014-07-22,22.786666666666665
2014-07-23,22.63750000000001
2014-07-24,18.945833333333336
2014-07-25,18.1575
2014-07-26,19.40166666666666
2014-07-27,19.761666666666667
2014-07-28,21.01375
2014-07-29,20.82625
2014-07-30,19.27083333333333
2014-07-31,19.99333333333333
2014-08-01,20.165416666666665
2014-08-02,22.35291666666667
2014-08-03,19.55125
2014-08-04,18.967083333333328
2014-08-05,17.02375
2014-08-06,17.625
2014-08-07,18.194166666666664
2014-08-08,19.983333333333327
2014-08-09,21.202083333333327
2014-08-10,20.57625
2014-08-11,19.0375
2014-08-12,17.36
2014-08-13,15.935833333333333
2014-08-14,16.266666666666662
2014-08-15,14.433749999999995
2014-08-16,14.617499999999998
2014-08-17,16.03958333333333
2014-08-18,14.9475
2014-08-19,14.155833333333335
2014-08-20,13.567499999999995
2014-08-21,13.401666666666667
2014-08-22,13.4975
2014-08-23,12.637916666666667
2014-08-24,12.432916666666667
2014-08-25,13.495416666666666
2014-08-26,12.510833333333332
2014-08-27,14.790416666666667
2014-08-28,15.2475
2014-08-29,17.291249999999994
2014-08-30,17.222916666666674
2014-08-31,14.910416666666665
2014-09-01,14.547916666666666
2014-09-02,14.707500000000005
2014-09-03,13.964999999999998
2014-09-04,14.637500000000005
2014-09-05,18.158333333333328
2014-09-06,19.691666666666666
2014-09-07,17.745416666666667
2014-09-08,18.144166666666667
2014-09-09,15.594166666666665
2014-09-10,13.961666666666668
2014-09-11,13.000833333333334
2014-09-12,13.774583333333332
2014-09-13,15.049583333333333
2014-09-14,15.007083333333332
2014-09-15,17.15416666666667
2014-09-16,18.37
2014-09-17,17.056666666666665
2014-09-18,16.23375
2014-09-19,17.99375
2014-09-20,16.028333333333332
2014-09-21,14.03
2014-09-22,10.554166666666664
2014-09-23,11.13125
2014-09-24,8.851176470588236
2014-09-25,13.983999999999998
2014-09-26,13.597500000000002
2014-09-27,15.257916666666665
2014-09-28,13.434583333333334
2014-09-29,17.01416666666667
2014-09-30,17.15125
2014-10-01,16.447916666666668
2014-10-02,15.0775
2014-10-03,13.489583333333336
2014-10-04,12.100833333333336
2014-10-05,11.585833333333332
2014-10-06,11.442916666666667
2014-10-07,13.49125
2014-10-08,15.065
2014-10-09,19.508333333333333
2014-10-10,15.732916666666664
2014-10-11,14.323333333333332
2014-10-12,13.5325
2014-10-13,15.40625
2014-10-14,14.941249999999998
2014-10-15,13.492499999999998
2014-10-16,12.856666666666666
2014-10-17,12.95791666666667
2014-10-18,12.137916666666667
2014-10-19,15.777916666666668
2014-10-20,14.783333333333333
2014-10-21,10.693333333333333
2014-10-22,7.230833333333332
2014-10-23,8.840416666666666
2014-10-24,9.282916666666667
2014-10-25,8.371666666666666
2014-10-26,10.778333333333334
2014-10-27,8.980416666666667
2014-10-28,5.980833333333332
2014-10-29,5.268750000000002
2014-10-30,7.687916666666666
2014-10-31,12.02958333333333
2014-11-01,12.639166666666664
2014-11-02,11.080833333333334
2014-11-03,13.672083333333333
2014-11-04,10.68625
2014-11-05,8.897083333333333
2014-11-06,7.904166666666669
2014-11-07,4.385
2014-11-08,7.989583333333335
2014-11-09,3.983750000000001
2014-11-10,5.584583333333333
2014-11-11,5.989166666666668
2014-11-12,5.520416666666666
2014-11-13,7.92875
2014-11-14,9.817916666666667
2014-11-15,8.539166666666668
2014-11-16,7.431249999999999
2014-11-17,6.155416666666667
2014-11-18,7.002916666666668
2014-11-19,4.423333333333333
2014-11-20,4.583333333333333
2014-11-21,4.806250000000001
2014-11-22,4.545
2014-11-23,5.9241666666666655
2014-11-24,6.7245833333333325
2014-11-25,0.84875
2014-11-26,0.58625
2014-11-27,1.8995833333333327
2014-11-28,1.8220833333333333
2014-11-29,1.7287499999999998
2014-11-30,1.4725
2014-12-01,-1.2395833333333333
2014-12-02,-2.3458333333333337
2014-12-03,-2.9512499999999995
2014-12-04,-1.0025000000000002
2014-12-05,1.3783333333333336
2014-12-06,2.577916666666667
2014-12-07,2.8995833333333336
2014-12-08,2.072083333333333
2014-12-09,-1.602083333333333
2014-12-10,1.5541666666666665
2014-12-11,3.4358333333333326
2014-12-12,6.8829166666666675
2014-12-13,4.5945833333333335
2014-12-14,1.98875
2014-12-15,4.894583333333333
2014-12-16,5.148749999999999
2014-12-17,2.8070833333333334
2014-12-18,9.115
2014-12-19,10.214166666666666
2014-12-20,4.875
2014-12-21,4.945416666666667
2014-12-22,8.097083333333332
2014-12-23,10.164166666666668
2014-12-24,7.481666666666666
2014-12-25,3.815
2014-12-26,0.3666666666666667
2014-12-27,-3.234583333333333
2014-12-28,-5.709583333333334
2014-12-29,-2.35875
2014-12-30,-1.7675
2014-12-31,1.836666666666667
2015-01-01,2.7216666666666662
2015-01-02,3.557916666666667
2015-01-03,2.5345833333333334
2015-01-04,2.5195833333333333
2015-01-05,2.09
2015-01-06,0.36625
2015-01-07,1.9387500000000004
2015-01-08,4.2675
2015-01-09,7.107500000000001
2015-01-10,11.3525
2015-01-11,3.0904166666666666
2015-01-12,5.4208333333333325
2015-01-13,9.404166666666667
2015-01-14,5.800833333333334
2015-01-15,4.661666666666666
2015-01-16,6.511666666666666
2015-01-17,2.734166666666667
2015-01-18,-0.6320833333333334
2015-01-19,-0.8445833333333329
2015-01-20,0.2958333333333333
2015-01-21,-0.7008333333333333
2015-01-22,-1.1491666666666671
2015-01-23,-1.6520833333333338
2015-01-24,-0.8075000000000002
2015-01-25,1.1141666666666667
2015-01-26,1.0908333333333329
2015-01-27,2.313333333333334
2015-01-28,2.6645833333333337
2015-01-29,1.5691666666666666
2015-01-30,1.1633333333333336
2015-01-31,0.08458333333333329
2015-02-01,-0.9362499999999998
2015-02-02,0.5725000000000001
2015-02-03,0.3029166666666668
2015-02-04,-1.7220833333333332
2015-02-05,-2.3995833333333327
2015-02-06,-2.947083333333333
2015-02-07,-1.7049999999999998
2015-02-08,0.6529166666666665
2015-02-09,2.780416666666667
2015-02-10,3.96625
2015-02-11,2.989583333333334
2015-02-12,-1.085
2015-02-13,0.7208333333333337
2015-02-14,1.17875
2015-02-15,-0.7200000000000002
2015-02-16,2.69375
2015-02-17,-0.3741666666666664
2015-02-18,1.6466666666666667
2015-02-19,-0.002499999999999817
2015-02-20,3.090416666666666
2015-02-21,4.571666666666668
2015-02-22,0.6916666666666668
2015-02-23,1.299583333333333
2015-02-24,3.584583333333333
2015-02-25,2.629166666666667
2015-02-26,2.056666666666667
2015-02-27,3.4616666666666664
2015-02-28,2.81
2015-03-01,4.277083333333334
2015-03-02,5.41375
2015-03-03,4.42625
2015-03-04,2.9995833333333333
2015-03-05,3.6408333333333336
2015-03-06,4.848333333333334
2015-03-07,5.318333333333333
2015-03-08,8.978333333333332
2015-03-09,5.460416666666666
2015-03-10,4.5287500000000005
2015-03-11,4.507083333333333
2015-03-12,2.842083333333333
2015-03-13,0.7987500000000001
2015-03-14,1.8775
2015-03-15,3.7045833333333333
2015-03-16,6.507500000000001
2015-03-17,8.972499999999998
2015-03-18,9.190833333333332
2015-03-19,6.3900000000000015
2015-03-20,4.4904166666666665
2015-03-21,2.4425
2015-03-22,0.2208333333333334
2015-03-23,3.52125
2015-03-24,4.7
2015-03-25,8.848333333333333
2015-03-26,7.105416666666668
2015-03-27,6.6016666666666675
2015-03-28,7.565833333333335
2015-03-29,9.698333333333332
2015-03-30,6.06
2015-03-31,6.607916666666667
2015-04-01,2.703333333333333
2015-04-02,2.2845833333333334
2015-04-03,4.0325
2015-04-04,2.2608333333333337
2015-04-05,3.63375
2015-04-06,4.570833333333332
2015-04-07,6.038333333333332
2015-04-08,8.651666666666666
2015-04-09,11.059166666666664
2015-04-10,12.68625
2015-04-11,12.540833333333332
2015-04-12,11.095833333333333
2015-04-13,9.903333333333334
2015-04-14,9.570833333333333
2015-04-15,17.639166666666664
2015-04-16,12.447500000000005
2015-04-17,7.472916666666666
2015-04-18,6.111666666666667
2015-04-19,7.042083333333334
2015-04-20,10.099583333333333
2015-04-21,13.114583333333336
2015-04-22,6.917916666666668
2015-04-23,8.485833333333332
2015-04-24,12.362916666666667
2015-04-25,13.38625
2015-04-26,13.942083333333333
2015-04-27,10.468333333333334
2015-04-28,6.9587499999999975
2015-04-29,8.201250000000002
2015-04-30,9.688333333333334
2015-05-01,9.370833333333334
2015-05-02,9.796666666666667
2015-05-03,11.225416666666666
2015-05-04,17.051666666666662
2015-05-05,19.024166666666673
2015-05-06,15.372083333333338
2015-05-07,12.589583333333332
2015-05-08,13.573333333333334
2015-05-09,15.097500000000002
2015-05-10,13.83875
2015-05-11,15.429583333333335
2015-05-12,19.299583333333327
2015-05-13,14.57625
2015-05-14,11.71625
2015-05-15,11.893333333333334
2015-05-16,11.974166666666667
2015-05-17,12.081666666666665
2015-05-18,14.810833333333333
2015-05-19,14.754166666666672
2015-05-20,10.89
2015-05-21,11.037083333333333
2015-05-22,11.959583333333335
2015-05-23,13.47625
2015-05-24,14.754583333333334
2015-05-25,13.840833333333334
2015-05-26,10.787083333333333
2015-05-27,10.524166666666664
2015-05-28,12.955
2015-05-29,14.48625
2015-05-30,11.839583333333332
2015-05-31,13.860416666666666
2015-06-01,13.397083333333333
2015-06-02,17.05916666666667
2015-06-03,20.008750000000006
2015-06-04,16.983333333333338
2015-06-05,22.17166666666667
2015-06-06,23.98125
2015-06-07,17.12208333333334
2015-06-08,13.852083333333333
2015-06-09,12.990416666666665
2015-06-10,15.295416666666664
2015-06-11,16.61
2015-06-12,20.7225
2015-06-13,21.370416666666667
2015-06-14,19.318749999999994
2015-06-15,14.628333333333336
2015-06-16,13.167916666666667
2015-06-17,14.498333333333335
2015-06-18,15.079166666666666
2015-06-19,11.757500000000002
2015-06-20,12.028750000000002
2015-06-21,12.91875
2015-06-22,13.803333333333333
2015-06-23,10.905833333333335
2015-06-24,13.35
2015-06-25,16.525416666666665
2015-06-26,18.2775
2015-06-27,17.34041666666667
2015-06-28,17.504583333333333
2015-06-29,20.482916666666668
2015-06-30,20.651666666666667
2015-07-01,22.01875
2015-07-02,25.10833333333333
2015-07-03,27.350416666666664
2015-07-04,29.35458333333333
2015-07-05,28.34583333333333
2015-07-06,21.70708333333333
2015-07-07,23.555833333333336
2015-07-08,18.645
2015-07-09,14.698333333333332
2015-07-10,14.526249999999996
2015-07-11,18.074583333333333
2015-07-12,18.361666666666665
2015-07-13,16.415416666666665
2015-07-14,18.60708333333333
2015-07-15,20.757083333333334
2015-07-16,22.49958333333333
2015-07-17,24.94958333333333
2015-07-18,24.49583333333333
2015-07-19,21.02375
2015-07-20,20.369166666666672
2015-07-21,24.731249999999992
2015-07-22,25.39458333333333
2015-07-23,20.582083333333333
2015-07-24,21.61958333333333
2015-07-25,19.961250000000003
2015-07-26,16.69083333333333
2015-07-27,16.31291666666667
2015-07-28,16.84958333333333
2015-07-29,14.973749999999995
2015-07-30,14.73708333333333
2015-07-31,15.310416666666667
2015-08-01,18.124166666666667
2015-08-02,21.175416666666663
2015-08-03,23.40208333333333
2015-08-04,23.825
2015-08-05,20.48375
2015-08-06,25.26083333333333
2015-08-07,27.27500000000001
2015-08-08,24.93666666666667
2015-08-09,22.47791666666667
2015-08-10,25.603750000000005
2015-08-11,24.69333333333333
2015-08-12,23.12458333333333
2015-08-13,23.89333333333333
2015-08-14,24.991666666666664
2015-08-15,21.71416666666667
2015-08-16,18.98208333333333
2015-08-17,16.77958333333333
2015-08-18,14.948333333333327
2015-08-19,15.878749999999998
2015-08-20,15.367916666666673
2015-08-21,16.80333333333333
2015-08-22,17.57375
2015-08-23,18.401666666666667
2015-08-24,20.23875
2015-08-25,16.044999999999995
2015-08-26,19.055833333333336
2015-08-27,22.47958333333333
2015-08-28,16.9125
2015-08-29,18.89875
2015-08-30,23.892916666666665
2015-08-31,25.338749999999994
2015-09-01,20.860416666666676
2015-09-02,15.548749999999998
2015-09-03,13.423333333333332
2015-09-04,12.886666666666667
2015-09-05,12.641249999999998
2015-09-06,11.47125
2015-09-07,12.154166666666665
2015-09-08,12.782916666666667
2015-09-09,13.1025
2015-09-10,11.183750000000002
2015-09-11,11.7325
2015-09-12,15.56875
2015-09-13,19.785000000000004
2015-09-14,16.08416666666667
2015-09-15,14.622083333333327
2015-09-16,16.105416666666667
2015-09-17,17.236666666666668
2015-09-18,15.031666666666665
2015-09-19,13.345833333333333
2015-09-20,12.719166666666668
2015-09-21,13.658333333333333
