date,store_id,day_of_week,is_open,has_promo,is_state_holiday,is_school_holiday,future,year,calender_week,christmas,easter,public_holiday,is_state_holiday_bool,was_open_last_day,last_promo_since_days,next_promo_in_days,state_holidays_in_last_7_days,state_holidays_in_next_7_days,school_holidays_in_last_7_days,school_holidays_in_next_7_days,last_state_holiday_since_days,last_school_holiday_since_days,next_state_holiday_in_days,next_school_holiday_in_days,cosinus_day,sinus_day,sales,will_be_open_next_day_False,will_be_open_next_day_True,will_be_open_next_day_False,will_be_open_next_day_True
2013-08-29,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2013.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,91.0,13.0,35.0,46.0,-0.5343725582809785,-0.8452490573530633,4804.0,0,0,0,1
2013-08-30,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2013.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,92.0,14.0,34.0,45.0,-0.5197438121555157,-0.8543221697498269,5469.0,0,0,0,1
2013-08-31,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,93.0,15.0,33.0,44.0,-0.5049610547215202,-0.8631421280499115,5317.0,0,0,1,0
2013-09-02,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2013.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,95.0,17.0,31.0,42.0,-0.4749510720670502,-0.8800122039735356,4195.0,0,0,0,1
2013-09-03,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2013.0,36.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,96.0,18.0,30.0,41.0,-0.4597327394521046,-0.8880573226294929,3928.0,0,0,0,1
2013-09-04,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2013.0,36.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,97.0,19.0,29.0,40.0,-0.4443781781046134,-0.8958392907349089,3343.0,0,0,0,1
2013-09-05,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2013.0,36.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,98.0,20.0,28.0,39.0,-0.4288919379124841,-0.9033558023246842,3883.0,0,0,0,1
2013-09-06,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2013.0,36.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,99.0,21.0,27.0,38.0,-0.4132786077829044,-0.9106046300942162,3836.0,0,0,0,1
2013-09-07,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,36.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,100.0,22.0,26.0,37.0,-0.3975428142825566,-0.9175836260593934,4663.0,0,0,1,0
2013-09-09,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2013.0,37.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,102.0,24.0,24.0,35.0,-0.3657225234972692,-0.9307239310379792,5893.0,0,0,0,1
2013-09-10,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2013.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,103.0,25.0,23.0,34.0,-0.34964745525122826,-0.9368813462954316,5403.0,0,0,0,1
2013-09-11,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2013.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,104.0,26.0,22.0,33.0,-0.33346877891818705,-0.9427611433904206,5103.0,0,0,0,1
2013-09-12,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2013.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,27.0,21.0,32.0,-0.31719128858910595,-0.9483615800121716,5079.0,0,0,0,1
2013-09-13,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2013.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,106.0,28.0,20.0,31.0,-0.300819807635668,-0.9536809966304456,5187.0,0,0,0,1
2013-09-14,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,107.0,29.0,19.0,30.0,-0.2843591872810036,-0.9587178169872964,4663.0,0,0,1,0
2013-09-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2013.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,109.0,31.0,17.0,28.0,-0.2511900638848196,-0.967937783024064,4249.0,0,0,0,1
2013-09-17,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2013.0,38.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,110.0,32.0,16.0,27.0,-0.2344913895704105,-0.9721181966290612,3685.0,0,0,0,1
2013-09-18,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2013.0,38.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,111.0,33.0,15.0,26.0,-0.21772323039653224,-0.9760105506323682,3946.0,0,0,0,1
2013-09-19,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2013.0,38.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,112.0,34.0,14.0,25.0,-0.20089055513063528,-0.97961369164549,3717.0,0,0,0,1
2013-09-20,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2013.0,38.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,113.0,35.0,13.0,24.0,-0.18399835165767986,-0.9829265519799822,3516.0,0,0,0,1
2013-09-21,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,38.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,114.0,36.0,12.0,23.0,-0.1670516255021195,-0.9859481499638304,3909.0,0,0,1,0
2013-09-23,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2013.0,39.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,116.0,38.0,10.0,21.0,-0.13301470653419634,-0.9911140639934546,4770.0,0,0,0,1
2013-09-24,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2013.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,117.0,39.0,9.0,20.0,-0.11593459959550065,-0.9932568492674144,4274.0,0,0,0,1
2013-09-25,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2013.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,118.0,40.0,8.0,19.0,-0.09882013873287213,-0.9951053111006974,4212.0,0,0,0,1
2013-09-26,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2013.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,119.0,41.0,7.0,18.0,-0.08167639533042287,-0.99665890175417,4481.0,0,0,0,1
2013-09-27,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2013.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,120.0,42.0,6.0,17.0,-0.06450844944931625,-0.9979171608653922,4669.0,0,0,0,1
2013-09-28,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,121.0,43.0,5.0,16.0,-0.047321388322432316,-0.9988797155850336,4175.0,0,0,1,0
2013-09-30,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2013.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,123.0,45.0,3.0,14.0,-0.012910296075008845,-0.999916658654738,4088.0,0,0,0,1
2013-10-01,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2013.0,40.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,124.0,46.0,2.0,13.0,0.004303538296243821,-0.99999073973619,4178.0,0,0,0,1
2013-10-02,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2013.0,40.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,125.0,47.0,1.0,12.0,0.021516097436222237,-0.9997685019798908,4001.0,0,0,1,0
2013-10-04,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2013.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,49.0,82.0,10.0,0.05591699010060302,-0.9984354211555644,5447.0,0,0,0,1
2013-10-05,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,40.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0,2.0,50.0,81.0,9.0,0.07309512989807776,-0.9973249731081556,5352.0,0,0,1,0
2013-10-07,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2013.0,41.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,4.0,52.0,79.0,7.0,0.10738134666416306,-0.9942179068939521,6004.0,0,0,0,1
2013-10-08,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2013.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,53.0,78.0,6.0,0.12447926388678868,-0.9922222094179324,5452.0,0,0,0,1
2013-10-09,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2013.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,6.0,54.0,77.0,5.0,0.141540295217043,-0.989932495087353,4957.0,0,0,0,1
2013-10-10,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2013.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,7.0,55.0,76.0,4.0,0.15855938510313475,-0.9873494423939864,5286.0,0,0,0,1
2013-10-11,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2013.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,5.0,8.0,56.0,75.0,3.0,0.17553149042142774,-0.9844738167520924,5896.0,0,0,0,1
2013-10-12,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,41.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,6.0,9.0,57.0,74.0,2.0,0.19245158197082995,-0.9813064702716092,4954.0,0,0,1,0
2013-10-14,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2013.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,7.0,11.0,59.0,72.0,1.0,0.22611568550828806,-0.9741004551724206,3773.0,0,0,0,1
2013-10-15,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2013.0,42.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,7.0,12.0,1.0,71.0,1.0,0.2428497220959358,-0.9700639218515071,3355.0,0,0,0,1
2013-10-16,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2013.0,42.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,7.0,13.0,1.0,70.0,1.0,0.25951179706979943,-0.965739937654855,3383.0,0,0,0,1
2013-10-17,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2013.0,42.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,3.0,7.0,14.0,1.0,69.0,1.0,0.27609697309746883,-0.9611297838723007,3223.0,0,0,0,1
2013-10-18,1.0,5.0,1.0,0.0,0.0,1.0,0.0,2013.0,42.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,4.0,7.0,15.0,1.0,68.0,1.0,0.2926003356333479,-0.9562348265919058,3566.0,0,0,0,1
2013-10-19,1.0,6.0,1.0,0.0,0.0,1.0,0.0,2013.0,42.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,5.0,6.0,16.0,1.0,67.0,1.0,0.30901699437494723,-0.9510565162951536,3667.0,0,0,1,0
2013-10-21,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2013.0,43.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,7.0,4.0,18.0,1.0,65.0,1.0,0.34157076916785606,-0.9398560579418952,5055.0,0,0,0,1
2013-10-22,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2013.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,19.0,1.0,64.0,1.0,0.35769823883312546,-0.9338372288229252,4068.0,0,0,0,1
2013-10-23,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2013.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,2.0,20.0,1.0,63.0,1.0,0.3737197147904692,-0.9275416835791964,4612.0,0,0,0,1
2013-10-24,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2013.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,21.0,1.0,62.0,1.0,0.3896304495307877,-0.9209712877166346,4044.0,0,0,0,1
2013-10-25,1.0,5.0,1.0,1.0,0.0,1.0,0.0,2013.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,7.0,0.0,22.0,1.0,61.0,59.0,0.4054257283599973,-0.9141279881853336,4573.0,0,0,0,1
2013-10-26,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,7.0,0.0,23.0,1.0,60.0,58.0,0.4211008707960892,-0.9070138128026362,4347.0,0,0,1,0
2013-10-28,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2013.0,44.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,25.0,3.0,58.0,56.0,0.4520722039323037,-0.8919813464595487,3557.0,0,0,0,1
2013-10-29,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2013.0,44.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.0,0.0,26.0,4.0,57.0,55.0,0.4673592171580021,-0.8840675099433637,3737.0,0,0,0,1
2013-10-30,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2013.0,44.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,3.0,0.0,27.0,5.0,56.0,54.0,0.4825077417612176,-0.8758917051442433,4119.0,0,0,0,1
2013-10-31,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2013.0,44.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,2.0,0.0,28.0,6.0,55.0,53.0,0.4975132889071803,-0.8674563547295971,4035.0,0,0,0,1
2013-11-01,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2013.0,44.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,29.0,7.0,54.0,52.0,0.5123714121284235,-0.8587639582758031,5471.0,0,0,0,1
2013-11-02,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,44.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,30.0,8.0,53.0,51.0,0.5270777086423724,-0.8498170915275277,5233.0,0,0,1,0
2013-11-04,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2013.0,45.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,32.0,10.0,51.0,49.0,0.5560174366570446,-0.8311706263658079,5861.0,0,0,0,1
2013-11-05,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2013.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,11.0,50.0,48.0,0.5702422926917867,-0.8214765533024145,5348.0,0,0,0,1
2013-11-06,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2013.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,12.0,49.0,47.0,0.5842981736283683,-0.8115390590073611,5572.0,0,0,0,1
2013-11-07,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2013.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,13.0,48.0,46.0,0.5981809144059159,-0.801361088174677,5009.0,0,0,0,1
2013-11-08,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2013.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,36.0,14.0,47.0,45.0,0.6118864012687242,-0.7909456567567774,5242.0,0,0,0,1
2013-11-09,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,37.0,15.0,46.0,44.0,0.6254105729852457,-0.7802958510707758,4681.0,0,0,1,0
2013-11-11,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2013.0,46.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,39.0,17.0,44.0,42.0,0.6518989958787125,-0.7583058084785625,4014.0,0,0,0,1
2013-11-12,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2013.0,46.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,40.0,18.0,43.0,41.0,0.6648553979642866,-0.7469720876965551,4017.0,0,0,0,1
2013-11-13,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2013.0,46.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,41.0,19.0,42.0,40.0,0.6776147890466887,-0.7354170229639858,3310.0,0,0,0,1
2013-11-14,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2013.0,46.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,42.0,20.0,41.0,39.0,0.690173388242972,-0.7236440382959123,3795.0,0,0,0,1
2013-11-15,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2013.0,46.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,43.0,21.0,40.0,38.0,0.7025274741691566,-0.7116566222817751,4016.0,0,0,0,1
2013-11-16,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,46.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,44.0,22.0,39.0,37.0,0.7146733860429609,-0.6994583270516471,5071.0,0,0,1,0
2013-11-18,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2013.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,46.0,24.0,37.0,35.0,0.7383263540031063,-0.6744436188329457,5927.0,0,0,0,1
2013-11-19,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2013.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,47.0,25.0,36.0,34.0,0.749826401204568,-0.6616346182422789,5143.0,0,0,0,1
2013-11-20,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2013.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,26.0,35.0,33.0,0.7611042586607742,-0.6486295610349818,4936.0,0,0,0,1
2013-11-21,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2013.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,27.0,34.0,32.0,0.7721565844991641,-0.6354323008901775,4623.0,0,0,0,1
2013-11-22,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2013.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,50.0,28.0,33.0,31.0,0.7829801036770625,-0.6220467484408679,5058.0,0,0,0,1
2013-11-23,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,51.0,29.0,32.0,30.0,0.7935716089521472,-0.6084768701151264,5297.0,0,0,1,0
2013-11-25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2013.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,53.0,31.0,30.0,28.0,0.8140460935082175,-0.5808002734538013,4600.0,0,0,0,1
2013-11-26,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2013.0,48.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,54.0,32.0,29.0,27.0,0.8239230057575536,-0.5667017562911184,4201.0,0,0,0,1
2013-11-27,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2013.0,48.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,55.0,33.0,28.0,26.0,0.8335557718385695,-0.5524353131676203,4561.0,0,0,0,1
2013-11-28,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2013.0,48.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,56.0,34.0,27.0,25.0,0.8429415373547832,-0.5380051715382992,4614.0,0,0,0,1
2013-11-29,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2013.0,48.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,57.0,35.0,26.0,24.0,0.8520775211013093,-0.5234156073655503,5623.0,0,0,0,1
2013-11-30,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,48.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,58.0,36.0,25.0,23.0,0.8609610158889945,-0.5086709438521042,6373.0,0,0,1,0
2013-12-02,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2013.0,49.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,60.0,38.0,23.0,21.0,0.8779600847008883,-0.4787338401157883,6943.0,0,0,0,1
2013-12-03,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2013.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,39.0,22.0,20.0,0.8860706215341378,-0.4635502709028512,6293.0,0,0,0,1
2013-12-04,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2013.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,40.0,21.0,19.0,0.8939185965192571,-0.4482293417404106,5688.0,0,0,0,1
2013-12-05,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2013.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,41.0,20.0,18.0,0.9015016841318838,-0.4327755925504317,5691.0,0,0,0,1
2013-12-06,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2013.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,64.0,42.0,19.0,17.0,0.9088176373395028,-0.41719360261231697,6112.0,0,0,0,1
2013-12-07,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,65.0,43.0,18.0,16.0,0.9158642882672868,-0.4014879892059737,5799.0,0,0,1,0
2013-12-09,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2013.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,67.0,45.0,16.0,14.0,0.9291414114031744,-0.3697245428906732,4462.0,0,0,0,1
2013-12-10,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2013.0,50.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,68.0,46.0,15.0,13.0,0.9353679493131479,-0.3536761221763721,4228.0,0,0,0,1
2013-12-11,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2013.0,50.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,69.0,47.0,14.0,12.0,0.9413173175128471,-0.3375228995941135,4301.0,0,0,0,1
2013-12-12,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2013.0,50.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,70.0,48.0,13.0,11.0,0.9469877530760752,-0.32126966169236515,4074.0,0,0,0,1
2013-12-13,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2013.0,50.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,71.0,49.0,12.0,10.0,0.9523775757303972,-0.3049212246562894,4703.0,0,0,0,1
2013-12-14,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,50.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,72.0,50.0,11.0,9.0,0.9574851883550388,-0.2884824328806098,6119.0,0,0,1,0
2013-12-16,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2013.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,74.0,52.0,9.0,7.0,0.9668478136052772,-0.2553532951161881,8277.0,0,0,0,1
2013-12-17,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2013.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,75.0,53.0,8.0,6.0,0.9711000518829505,-0.23867276600595,7356.0,0,0,0,1
2013-12-18,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2013.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,76.0,54.0,7.0,5.0,0.9750645322571944,-0.22192151300416674,7821.0,0,0,0,1
2013-12-19,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2013.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,77.0,55.0,6.0,4.0,0.9787400799669153,-0.20510449986861928,6788.0,0,0,0,1
2013-12-20,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2013.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,2.0,0.0,5.0,78.0,56.0,5.0,3.0,0.9821256058680006,-0.1882267098432439,7932.0,0,0,0,1
2013-12-21,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2013.0,51.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,2.0,0.0,6.0,79.0,57.0,4.0,2.0,0.9852201067560606,-0.1712931441814778,8228.5,0,0,1,0
2013-12-23,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2013.0,52.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,2.0,0.0,7.0,81.0,59.0,2.0,1.0,0.9905324521322229,-0.13727877211326514,8228.5,0,0,0,1
2013-12-24,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2013.0,52.0,0.0,0.0,0.0,0.0,1.0,4.0,13.0,0.0,2.0,1.0,7.0,82.0,1.0,1.0,1.0,0.9927487224577402,-0.12020804489935275,7076.5,0,0,1,0
